Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Flag Description
"ET","Temperature change on land","001","World","7271","Temperature change","7009","September","1989","1989","°c","0.276","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7009","September","1990","1990","°c","0.381","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7009","September","1991","1991","°c","0.416","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7009","September","1992","1992","°c","-0.29","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7009","September","1993","1993","°c","-0.035","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7009","September","1994","1994","°c","0.471","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7009","September","1995","1995","°c","0.644","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7009","September","1996","1996","°c","0.09","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7009","September","1997","1997","°c","0.762","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7009","September","1998","1998","°c","0.87","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7009","September","1999","1999","°c","0.669","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7009","September","2000","2000","°c","0.468","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7009","September","2001","2001","°c","0.697","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7009","September","2002","2002","°c","0.84","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7009","September","2003","2003","°c","0.899","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7009","September","2004","2004","°c","0.656","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7009","September","2005","2005","°c","1.129","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7009","September","2006","2006","°c","0.909","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7009","September","2007","2007","°c","1","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7009","September","2008","2008","°c","0.686","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7009","September","2009","2009","°c","1.183","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7009","September","2010","2010","°c","0.919","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7009","September","2011","2011","°c","1.017","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7009","September","2012","2012","°c","1.11","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7009","September","2013","2013","°c","0.884","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7009","September","2014","2014","°c","0.898","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7009","September","2015","2015","°c","1.33","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7009","September","2016","2016","°c","1.401","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7009","September","2017","2017","°c","1.317","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7009","September","2018","2018","°c","1.163","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7009","September","2019","2019","°c","1.375","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7009","September","2020","2020","°c","1.507","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7009","September","2021","2021","°c","1.428","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7009","September","2022","2022","°c","1.313","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7009","September","2023","2023","°c","2.144","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","1961","1961","°c","-0.12","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","1962","1962","°c","0.25","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","1963","1963","°c","0.66","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","1964","1964","°c","-0.461","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","1965","1965","°c","-0.061","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","1966","1966","°c","0.04","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","1967","1967","°c","0.324","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","1968","1968","°c","-0.008","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","1969","1969","°c","0.038","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","1970","1970","°c","-0.145","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","1971","1971","°c","-0.111","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","1972","1972","°c","-0.037","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","1973","1973","°c","0.157","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","1974","1974","°c","-0.173","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","1975","1975","°c","-0.187","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","1976","1976","°c","-0.694","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","1977","1977","°c","0.122","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","1978","1978","°c","-0.039","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","1979","1979","°c","0.518","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","1980","1980","°c","0.224","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","1981","1981","°c","0.146","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","1982","1982","°c","0.067","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","1983","1983","°c","0.176","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","1984","1984","°c","0.268","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","1985","1985","°c","-0.001","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","1986","1986","°c","-0.042","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","1987","1987","°c","0.044","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","1988","1988","°c","0.266","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","1989","1989","°c","0.417","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","1990","1990","°c","0.517","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","1991","1991","°c","0.359","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","1992","1992","°c","-0.145","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","1993","1993","°c","0.259","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","1994","1994","°c","0.721","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","1995","1995","°c","0.833","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","1996","1996","°c","0.172","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","1997","1997","°c","0.804","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","1998","1998","°c","0.798","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","1999","1999","°c","0.614","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","2000","2000","°c","0.267","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","2001","2001","°c","0.647","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","2002","2002","°c","0.587","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","2003","2003","°c","1.217","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","2004","2004","°c","0.882","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","2005","2005","°c","1.303","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","2006","2006","°c","1.195","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","2007","2007","°c","1.148","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","2008","2008","°c","1.271","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","2009","2009","°c","0.878","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","2010","2010","°c","1.181","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","2011","2011","°c","1.18","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","2012","2012","°c","1.139","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","2013","2013","°c","1.002","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","2014","2014","°c","1.047","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","2015","2015","°c","1.539","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","2016","2016","°c","0.993","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","2017","2017","°c","1.188","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","2018","2018","°c","1.366","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","2019","2019","°c","1.485","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","2020","2020","°c","1.342","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","2021","2021","°c","1.631","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","2022","2022","°c","1.545","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7010","October","2023","2023","°c","2.31","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","1961","1961","°c","0.138","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","1962","1962","°c","0.203","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","1963","1963","°c","0.387","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","1964","1964","°c","-0.129","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","1965","1965","°c","-0.054","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","1966","1966","°c","-0.065","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","1967","1967","°c","0.022","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","1968","1968","°c","0.237","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","1969","1969","°c","0.28","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","1970","1970","°c","0.134","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","1971","1971","°c","-0.034","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","1972","1972","°c","0.089","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","1973","1973","°c","-0.264","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","1974","1974","°c","0.107","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","1975","1975","°c","-0.505","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","1976","1976","°c","-0.431","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","1977","1977","°c","0.557","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","1978","1978","°c","-0.242","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","1979","1979","°c","0.374","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","1980","1980","°c","0.744","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","1981","1981","°c","0.199","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","1982","1982","°c","-0.34","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","1983","1983","°c","0.715","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","1984","1984","°c","0.018","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","1985","1985","°c","-0.164","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","1986","1986","°c","-0.333","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","1987","1987","°c","0.53","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","1988","1988","°c","0.039","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","1989","1989","°c","0.034","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","1990","1990","°c","1.053","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","1991","1991","°c","0.202","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","1992","1992","°c","-0.212","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","1993","1993","°c","-0.375","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","1994","1994","°c","0.731","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","1995","1995","°c","0.758","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","1996","1996","°c","0.403","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","1997","1997","°c","0.627","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","1998","1998","°c","0.38","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","1999","1999","°c","0.604","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","2000","2000","°c","0.085","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","2001","2001","°c","1.34","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","2002","2002","°c","0.949","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","2003","2003","°c","0.79","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","2004","2004","°c","1.365","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","2005","2005","°c","1.525","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","2006","2006","°c","0.951","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","2007","2007","°c","1.053","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","2008","2008","°c","1.322","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","2009","2009","°c","1.034","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","2010","2010","°c","1.656","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","2011","2011","°c","0.733","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","2012","2012","°c","1.196","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","2013","2013","°c","1.487","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","2014","2014","°c","0.779","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","2015","2015","°c","1.532","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","2016","2016","°c","1.131","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","2017","2017","°c","1.22","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","2018","2018","°c","0.94","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","2019","2019","°c","1.337","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","2020","2020","°c","1.87","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","2021","2021","°c","1.62","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","2022","2022","°c","1.013","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7011","November","2023","2023","°c","2.433","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","1961","1961","°c","-0.214","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","1962","1962","°c","0.119","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","1963","1963","°c","-0.223","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","1964","1964","°c","-0.641","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","1965","1965","°c","0.293","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","1966","1966","°c","-0.224","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","1967","1967","°c","-0.209","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","1968","1968","°c","-0.078","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","1969","1969","°c","0.47","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","1970","1970","°c","-0.39","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","1971","1971","°c","0.132","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","1972","1972","°c","-0.129","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","1973","1973","°c","-0.094","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","1974","1974","°c","-0.243","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","1975","1975","°c","-0.327","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","1976","1976","°c","-0.095","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","1977","1977","°c","-0.031","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","1978","1978","°c","0.153","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","1979","1979","°c","0.844","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","1980","1980","°c","0.252","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","1981","1981","°c","0.733","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","1982","1982","°c","0.297","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","1983","1983","°c","-0.076","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","1984","1984","°c","-0.907","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","1985","1985","°c","0.162","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","1986","1986","°c","0.158","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","1987","1987","°c","1.074","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","1988","1988","°c","0.483","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","1989","1989","°c","0.481","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","1990","1990","°c","0.502","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","1991","1991","°c","0.18","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","1992","1992","°c","0.38","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","1993","1993","°c","0.458","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","1994","1994","°c","0.51","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","1995","1995","°c","0.401","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","1996","1996","°c","0.587","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","1997","1997","°c","0.669","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","1998","1998","°c","1.035","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","1999","1999","°c","1.109","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","2000","2000","°c","0.207","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","2001","2001","°c","0.731","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","2002","2002","°c","0.344","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","2003","2003","°c","1.429","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","2004","2004","°c","0.514","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","2005","2005","°c","1.078","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","2006","2006","°c","1.455","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","2007","2007","°c","0.979","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","2008","2008","°c","0.8","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","2009","2009","°c","0.598","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","2010","2010","°c","0.628","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","2011","2011","°c","1.05","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","2012","2012","°c","0.294","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","2013","2013","°c","1.05","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","2014","2014","°c","1.346","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","2015","2015","°c","1.999","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","2016","2016","°c","1.265","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","2017","2017","°c","1.638","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","2018","2018","°c","1.213","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","2019","2019","°c","1.804","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","2020","2020","°c","1.31","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","2021","2021","°c","1.355","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","2022","2022","°c","1.095","E","Estimated value"
"ET","Temperature change on land","001","World","7271","Temperature change","7012","December","2023","2023","°c","2.436","E","Estimated value"
